repo,tier,pr_number,title,author,merged_at,additions,deletions,lines_changed,size_bucket,files_count,specd,spec_source,classification,ci_status,review_modified,escaped,review_cycles,time_to_merge_hours,approval_mechanism,workflow_type,reworked,rework_type,q_overall,q_outcome_clarity,q_error_states,q_scope_boundaries,q_acceptance_criteria,q_data_contracts,q_dependency_context,q_behavioral_specificity,q_change_type,q_spec_length_signal,strict_escaped,f_is_bot_author,f_ai_tagged,f_typos,f_casual,f_questions,f_fp_experience,f_fp_action,f_human_mentions,f_history,f_people_context,f_external_context,f_incidents,f_has_org_context,f_negations,f_causal_chains,f_specific_edges,f_generic_edges,f_edge_ratio,f_tradeoffs,f_domain_grounding,f_templates,f_slop,f_empty_sections,f_issue_refs,f_any_issue_refs,f_body_len,f_word_count,f_sent_len_mean,f_sent_len_std,f_type_token_ratio,f_avg_word_len,f_human_signals,f_org_context_signals,f_reasoning_signals,f_anti_signals,f_perplexity,formality_lived_experience,formality_organizational_memory,formality_uncertainty,formality_negative_scope,formality_causal_reasoning,formality_genuine_edge_cases,formality_template_filler,formality_overall,formality_classification,fev_lived_experience,fev_organizational_memory,fev_uncertainty,fev_causal_reasoning,ai_probability,szz_bug_introducing,szz_fix_count
rust-lang/rust,B,154093,const validity checking: do not recurse to references inside MaybeDangling,RalfJung,2026-03-24T01:37:19+00:00,9,2,11,small,2,False,,pending,clean_pass,False,False,0,108.8,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,25.0,24.0,0.0,0.875,5.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1055,False,0
rust-lang/rust,B,154092,Rollup of 19 pull requests,JonathanBrouwer,2026-03-19T21:18:47+00:00,1834,1150,2984,large,100,False,,machine_catch,clean_pass,False,False,0,8.6,no_review,mixed,True,alignment,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1814.0,192.0,96.0,88.0,0.575,4.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.4999,False,0
rust-lang/rust,B,154090,Move tests in the statics category,danieljofficial,2026-03-25T23:13:17+00:00,77,51,128,medium,17,False,,pending,clean_pass,False,False,1,154.9,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,51.0,17.0,7.1,0.848,3.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0461,False,0
rust-lang/rust,B,154087,Fix whitespace after fragment specifiers in macro pretty printing,aytey,2026-03-20T10:54:49+00:00,63,0,63,small,3,False,,pending,clean_pass,False,False,0,24.4,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3418.0,445.0,19.3,11.8,0.42,5.0,0.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,0.4215,False,0
rust-lang/rust,B,154086,Insert space after float literal ending with `.` in pretty printer,aytey,2026-03-20T10:54:49+00:00,45,11,56,small,2,False,,pending,clean_pass,False,False,0,24.4,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2004.0,293.0,16.3,15.7,0.585,4.8,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,0.2003,False,0
rust-lang/rust,B,154085,Parenthesize or-patterns in prefix pattern positions in pretty printer,aytey,2026-03-23T19:06:33+00:00,85,5,90,small,5,False,,pending,clean_pass,False,False,0,104.6,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3253.0,521.0,34.7,32.6,0.498,4.4,0.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,0.315,False,0
rust-lang/rust,B,154084,Preserve braces around `self` in use tree pretty printing,aytey,2026-03-20T10:54:49+00:00,17,1,18,small,2,False,,pending,clean_pass,False,False,0,24.4,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,264.0,20.3,9.7,0.492,4.4,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.3101,False,0
rust-lang/rust,B,154082,Updates derive_where and removes workaround,spirali,2026-03-20T10:54:49+00:00,6,20,26,small,3,True,https://github.com/ModProg/derive-where/issues/136,pending,clean_pass,False,False,0,26.4,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,365.0,47.0,44.0,0.0,0.745,4.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2074,False,0
rust-lang/rust,B,154078,`define_callbacks` tweaks,nnethercote,2026-03-19T21:18:47+00:00,137,129,266,medium,2,False,,human_save,clean_pass,True,False,1,15.3,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.0,5.0,0.0,1.0,5.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,154077,Optimize 128-bit integer formatting,jhpratt,2026-03-19T21:18:48+00:00,9,1,10,small,1,False,,human_save,clean_pass,True,False,0,16.2,approve_only,mixed,True,implementation,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,38.0,12.3,7.9,0.854,4.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0639,False,0
rust-lang/rust,B,154076,`DepNode` use improvements,nnethercote,2026-03-24T04:53:49+00:00,36,71,107,medium,1,False,,pending,clean_pass,False,False,1,120.0,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,23.0,10.5,6.5,0.824,5.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1453,False,0
rust-lang/rust,B,154075,Rewrite `query_ensure_result`.,nnethercote,2026-03-20T10:54:49+00:00,27,16,43,small,1,False,,pending,clean_pass,False,False,1,30.8,label_based,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,96.0,8.5,2.8,0.57,4.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2941,False,0
rust-lang/rust,B,154059,tests: Activate `must_not_suspend` test for `MutexGuard` dropped before `await`,Enselic,2026-03-20T10:54:49+00:00,5,2,7,small,2,False,,pending,clean_pass,False,False,0,38.1,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2540.0,299.0,17.6,23.0,0.648,5.1,0.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,0.2803,False,0
rust-lang/rust,B,154048,Don't emit rustdoc `missing_doc_code_examples` lint on impl items,GuillaumeGomez,2026-03-20T10:54:49+00:00,25,4,29,small,3,False,,pending,clean_pass,False,False,0,42.4,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,371.0,45.0,14.3,3.3,0.812,4.2,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,0.0249,False,0
rust-lang/rust,B,154041,bootstrap: Allow `--bless`ing changes to editor settings files,jyn514,2026-03-19T21:18:49+00:00,124,62,186,medium,3,False,,human_save,clean_pass,True,False,1,32.7,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,142.0,20.3,9.3,0.656,4.1,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.1167,False,0
rust-lang/rust,B,154039,Rollup of 3 pull requests,Zalathar,2026-03-18T15:00:41+00:00,260,159,419,medium,16,False,,machine_catch,clean_pass,False,False,0,4.6,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,3.0,405.0,37.0,18.5,10.5,0.717,4.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1448,False,0
rust-lang/rust,B,154038,merge `regions-outlives-nominal-type-*` tests into one file,cyrgani,2026-03-19T21:18:48+00:00,80,160,240,medium,9,False,,machine_catch,clean_pass,False,False,0,35.6,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,26.0,13.0,3.0,0.875,4.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0629,False,0
rust-lang/rust,B,154036,borrowck/type_check: remove helper left-over from unsized locals,RalfJung,2026-03-19T21:18:47+00:00,7,10,17,small,1,False,,human_save,clean_pass,True,False,1,37.6,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,25.0,25.0,0.0,0.933,3.8,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.025,False,0
rust-lang/rust,B,154035,Rollup of 3 pull requests,Zalathar,2026-03-18T11:09:40+00:00,45,38,83,small,6,False,,machine_catch,clean_pass,False,False,0,3.5,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,392.0,38.0,19.0,11.0,0.745,5.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1945,False,0
rust-lang/rust,B,154032,Rollup of 3 pull requests,Zalathar,2026-03-18T07:33:49+00:00,120,295,415,medium,26,False,,machine_catch,clean_pass,False,False,0,3.4,no_review,mixed,True,alignment,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,409.0,36.0,18.0,10.0,0.745,5.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.2449,False,0
rust-lang/rust,B,154028,Rename trait `IntoQueryParam` to `IntoQueryKey`,Zalathar,2026-03-18T15:00:41+00:00,127,118,245,medium,7,False,,human_save,clean_pass,True,False,1,11.8,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,57.0,27.5,8.5,0.764,4.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.1349,False,0
rust-lang/rust,B,154026,Remove unused types `UnusedGenericParams` and `FiniteBitSet`,Zalathar,2026-03-18T07:33:49+00:00,4,184,188,medium,7,False,,human_save,clean_pass,True,False,0,6.5,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,12.0,12.0,0.0,0.941,5.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0808,False,0
rust-lang/rust,B,154020,Moved tests/ui/issues/issue-23891.rs to tests/ui/macros/,aryannrd,2026-03-18T15:00:41+00:00,3,0,3,small,1,False,,human_save,clean_pass,True,False,0,16.2,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,882.0,138.0,19.6,9.4,0.662,4.4,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.1391,False,0
rust-lang/rust,B,154019,two smaller feature cleanups,cyrgani,2026-03-20T10:54:50+00:00,9,13,22,small,3,False,,pending,clean_pass,False,False,0,60.5,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,23.0,23.0,0.0,0.955,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0677,False,0
rust-lang/rust,B,154018,simplify and remove `tests/ui/kindck` and related tests,cyrgani,2026-03-19T21:18:47+00:00,306,542,848,large,26,False,,human_save,clean_pass,True,False,0,47.1,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,29.0,14.5,4.5,0.966,4.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0398,False,0
rust-lang/rust,B,154017, Fix invalid add of duplicated call locations for the rustdoc scraped examples feature,GuillaumeGomez,2026-03-24T08:05:09+00:00,72,3,75,small,5,False,,pending,clean_pass,False,False,1,154.1,comment_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,358.0,61.0,28.5,11.5,0.729,4.1,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,0.0465,False,0
rust-lang/rust,B,154015,refactor - moving `check_stability` check to `parse_stability`,josetorrs,2026-03-21T01:08:38+00:00,27,46,73,small,4,True,https://github.com/rust-lang/rust/issues/153101,pending,clean_pass,False,False,1,75.9,cr_approve,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,95.0,18.8,5.6,0.65,4.3,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.0828,False,0
rust-lang/rust,B,154014,rustc_expand: improve diagnostics for non-repeatable metavars,Unique-Usman,2026-03-26T02:20:55+00:00,240,21,261,medium,10,True,https://github.com/rust-lang/rust/issues/47452.,pending,clean_pass,False,False,0,197.3,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,154013,Rollup of 6 pull requests,JonathanBrouwer,2026-03-18T02:40:28+00:00,229,271,500,large,59,False,,machine_catch,clean_pass,False,False,0,6.3,no_review,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,658.0,70.0,35.0,27.0,0.691,4.5,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,0.1807,False,0
rust-lang/rust,B,154012,"unstable impl of `From<{i64, u64}> for f128`",folkertdev,2026-03-18T02:40:28+00:00,77,12,89,small,4,False,,human_save,clean_pass,True,False,0,8.5,approve_only,mixed,False,,,,,,,,,,,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,154011,implement `BinaryHeap::as_mut_slice`,usamoi,2026-03-23T14:35:56+00:00,31,0,31,small,1,True,https://github.com/rust-lang/rust/issues/154009,pending,clean_pass,False,False,1,140.5,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,154010,Suggest using equality comparison instead of pattern matching on non-structural constant in pattern,estebank,2026-03-26T08:41:41+00:00,658,13,671,large,22,False,,pending,clean_pass,False,False,0,206.8,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,154008,Rollup of 14 pull requests,JonathanBrouwer,2026-03-17T20:11:30+00:00,1647,909,2556,large,100,False,,machine_catch,clean_pass,False,False,0,3.3,no_review,mixed,True,alignment,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,154006,attrs: Ignore ExprKind::Err when converting path attr expr to lit,JonathanBrouwer,2026-03-18T02:40:28+00:00,46,182,228,medium,15,True,https://github.com/rust-lang/rust/issues/153930,machine_catch,clean_pass,False,False,0,10.1,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153998,Move query-stack-frame spans into `QueryStackFrame`,Zalathar,2026-03-18T07:33:49+00:00,46,41,87,small,5,False,,human_save,clean_pass,True,False,0,20.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153994,move `tests/ui/invalid` tests to new folders,cyrgani,2026-03-18T02:40:28+00:00,0,8,8,small,23,False,,machine_catch,clean_pass,False,False,0,16.5,self_approved,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153992,bootstrap: Optionally print a backtrace if a command fails,jyn514,2026-03-20T10:54:49+00:00,11,0,11,small,1,False,,pending,clean_pass,False,False,0,73.6,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153991,Small report_cycle refactor,zetanumbers,2026-03-17T20:11:31+00:00,4,7,11,small,1,False,,machine_catch,clean_pass,False,False,0,11.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153987,mGCA: Lower const generic args to infer when needed,reddevilmidzy,2026-03-19T21:18:47+00:00,89,3,92,small,5,False,,human_save,failed,True,False,1,62.6,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153985,doc: clarify allocator invariant,lms0806,2026-03-18T11:09:40+00:00,7,0,7,small,1,True,https://github.com/rust-lang/rust/issues/153542).,machine_catch,clean_pass,False,False,0,29.2,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153984,Rollup of 5 pull requests,Zalathar,2026-03-17T10:39:54+00:00,284,139,423,medium,32,False,,machine_catch,clean_pass,False,False,0,5.8,no_review,mixed,True,alignment,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153979,Rename various query cycle things.,nnethercote,2026-03-24T08:05:09+00:00,77,86,163,medium,10,False,,pending,clean_pass,False,False,0,173.9,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153974,Point at return type when it is the source of the type expectation,estebank,2026-03-19T21:18:47+00:00,105,1,106,medium,5,False,,human_save,clean_pass,True,False,1,70.6,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153972,stdarch subtree update,folkertdev,2026-03-17T20:11:31+00:00,817,188,1005,large,23,False,,human_save,failed,True,False,1,22.3,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153967,Tweak wording of failed predicate in inference error,estebank,2026-03-17T20:11:31+00:00,39,28,67,small,24,False,,machine_catch,clean_pass,False,False,0,26.4,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153966,suggest valid features when target feature is invalid,folkertdev,2026-03-17T10:39:54+00:00,68,31,99,small,4,False,,human_save,clean_pass,True,False,0,17.9,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153965,Fix minor kasan bugs,Darksonn,2026-03-17T20:11:31+00:00,3,1,4,small,3,False,,machine_catch,clean_pass,False,False,0,27.7,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153964,Fix `doc_cfg` not working as expected on trait impls,GuillaumeGomez,2026-03-24T08:05:09+00:00,275,19,294,medium,15,True,https://github.com/rust-lang/rust/issues/153655.,pending,clean_pass,False,False,1,183.6,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153959,Fix non-module `parent_module` in stripped cfg diagnostics,mu001999,2026-03-17T20:11:31+00:00,46,18,64,small,8,False,,human_save,clean_pass,True,False,1,29.6,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153958,[beta] Don't look for non-type-level assoc consts when checking trait object types,fmease,2026-03-20T00:37:27+00:00,82,15,97,small,10,True,RUST-153050,pending,clean_pass,False,False,0,82.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153952,Rollup of 2 pull requests,JonathanBrouwer,2026-03-16T17:18:54+00:00,81,34,115,medium,30,False,,machine_catch,clean_pass,False,False,0,5.1,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153946,dissolve `tests/ui/cross`,cyrgani,2026-03-17T20:11:31+00:00,14,22,36,small,12,False,,machine_catch,clean_pass,False,False,0,33.8,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153945,Change `?Sized` to `PointeeSized` in `UnwindSafe` impls for pointers,theemathas,2026-03-18T11:09:40+00:00,7,6,13,small,1,False,,machine_catch,clean_pass,False,False,0,50.7,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153944,Rollup of 2 pull requests,Zalathar,2026-03-16T10:35:24+00:00,49,70,119,medium,14,False,,machine_catch,clean_pass,False,False,0,3.2,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153943,`rust-analyzer` subtree update,lnicola,2026-03-16T13:54:04+00:00,1160,684,1844,large,74,False,,machine_catch,clean_pass,False,False,0,7.0,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153942,"Re-export `rustc_middle::query::{QuerySystem, QueryVTable}`",Zalathar,2026-03-16T10:35:25+00:00,16,21,37,small,10,False,,human_save,clean_pass,True,False,0,3.7,approve_only,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153940,Rename all-query functions.,nnethercote,2026-03-16T10:35:24+00:00,33,49,82,small,9,False,,human_save,failed,True,False,1,5.6,label_based,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153937,Rollup of 8 pull requests,Zalathar,2026-03-16T07:16:28+00:00,662,194,856,large,28,False,,machine_catch,clean_pass,False,False,0,3.2,no_review,mixed,True,alignment,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153936,Skip stack_start_aligned for immediate-abort,danielzgtg,2026-03-23T14:35:58+00:00,13,0,13,small,1,True,https://github.com/rust-lang/rust/issues/147286,pending,clean_pass,False,False,1,180.2,comment_approve,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
rust-lang/rust,B,153931,remove usages of to-be-deprecated numeric constants,cyrgani,2026-03-23T14:35:56+00:00,13,14,27,small,7,False,,pending,clean_pass,False,False,0,184.3,no_review,mixed,False,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0
